mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.580078649520874,0.30771192678746717,0.06387004852294922,0.0036029344532159556,30,1,2,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.918918918918919,0.8554913294797688,0.9069767441860465,0.8938547486033519,0.8901734104046243,0.893083030318542,0.021366917577926733,15
1.235467529296875,0.16065403480682805,0.02818465232849121,0.004352465693845516,30,1,5,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.9289617486338798,0.8554913294797688,0.9132947976878613,0.8813559322033898,0.8850574712643678,0.8928322558538534,0.025731513477712114,20
2.3238582611083984,0.20373491325930443,0.04310903549194336,0.002827418113233193,30,1,5,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.9239130434782609,0.8604651162790697,0.8914285714285715,0.8926553672316384,0.8863636363636364,0.8909651469562354,0.020199313171931802,35
3.3878551006317137,0.10353439062114905,0.06277632713317871,0.0067078602602623875,30,1,5,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.9180327868852459,0.8604651162790697,0.9186046511627907,0.8926553672316384,0.8850574712643678,0.8949630785646224,0.021838916577301904,3
1.1152335166931153,0.029221072366586113,0.026160717010498047,0.0014427086746843104,30,1,10,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.9171270718232044,0.8670520231213873,0.9122807017543859,0.8938547486033519,0.872093023255814,0.8924815137116286,0.020315741141279525,25
2.283118724822998,0.10614603399868924,0.04637355804443359,0.006098131443247435,30,1,10,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.9222222222222223,0.8636363636363636,0.9069767441860465,0.8876404494382022,0.872093023255814,0.8905137605477297,0.021663011405985408,42
3.5537161350250246,0.13116218697384183,0.060724401473999025,0.0033776417495095037,30,1,10,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 300}",0.9171270718232044,0.8554913294797688,0.9122807017543859,0.88268156424581,0.8850574712643678,0.8905276277135072,0.02235957143870835,38
1.1991740226745606,0.03825759000448365,0.031262969970703124,0.004250351787438921,30,2,2,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.9230769230769231,0.8488372093023255,0.8914285714285715,0.8863636363636364,0.8901734104046243,0.8879759501152161,0.02359350892329332,60
2.367651605606079,0.04637311947944862,0.04645452499389648,0.0035910574175119043,30,2,2,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.9333333333333333,0.8488372093023255,0.896551724137931,0.898876404494382,0.8888888888888888,0.8932975120313721,0.02698420056863565,12
3.4138142108917235,0.08368154979997672,0.07518081665039063,0.004657166411939462,30,2,2,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.9333333333333333,0.8670520231213873,0.896551724137931,0.8938547486033519,0.8837209302325582,0.8949025518857123,0.021823946658464904,6
1.1344945430755615,0.03299041088524555,0.025845956802368165,0.0011701503747947176,30,2,5,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.9239130434782609,0.8457142857142858,0.9028571428571428,0.8888888888888888,0.8901734104046243,0.8903093542686404,0.025602387658010886,49
2.4351843357086183,0.10348302242967174,0.05482296943664551,0.013308558580526573,30,2,5,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.9297297297297298,0.8457142857142858,0.8977272727272727,0.8938547486033519,0.8850574712643678,0.8904167016078016,0.026973342892355087,45
3.595922660827637,0.13737528543151728,0.06640820503234864,0.009212918293252203,30,2,5,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.9347826086956522,0.8571428571428571,0.896551724137931,0.8938547486033519,0.8850574712643678,0.893477881968832,0.024927127109452905,9
1.2379844665527344,0.07000773724040207,0.02790226936340332,0.002937782588956803,30,2,10,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.9273743016759777,0.8571428571428571,0.9122807017543859,0.8926553672316384,0.8670520231213873,0.8913010501852494,0.02645016783766446,31
2.2512040615081785,0.13786170344452983,0.04393172264099121,0.0030208810687009464,30,2,10,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.9120879120879121,0.8587570621468926,0.9069767441860465,0.8977272727272727,0.8457142857142858,0.884252655372482,0.02686254735320233,75
3.2729464054107664,0.16752709379842448,0.05820631980895996,0.003168610302883538,30,2,10,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 300}",0.907103825136612,0.8505747126436781,0.9069767441860465,0.8926553672316384,0.8786127167630058,0.8871846731921963,0.021129102347575066,63
1.0875247955322265,0.0645667088001642,0.02690267562866211,0.002218826419853168,30,4,2,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.9120879120879121,0.8390804597701149,0.9017341040462428,0.88268156424581,0.8823529411764706,0.88358739626531,0.024999176837016843,88
2.341216802597046,0.3433485541346777,0.05485210418701172,0.01583439769297959,30,4,2,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.9130434782608695,0.8372093023255814,0.896551724137931,0.88268156424581,0.8771929824561403,0.8813358102852664,0.025310168010833273,99
3.8269097328186037,0.4512389392922867,0.06960816383361816,0.009362983092619816,30,4,2,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.9130434782608695,0.8372093023255814,0.9017341040462428,0.88268156424581,0.8837209302325582,0.8836778758222124,0.02587929209818094,82
1.385524606704712,0.34035492405724593,0.030087757110595702,0.0030876446054660758,30,4,5,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.9120879120879121,0.8390804597701149,0.9017341040462428,0.88268156424581,0.8823529411764706,0.88358739626531,0.024999176837016843,88
2.4763363361358643,0.4121358919216688,0.05066676139831543,0.006656475542116237,30,4,5,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.9130434782608695,0.8372093023255814,0.896551724137931,0.88268156424581,0.8771929824561403,0.8813358102852664,0.025310168010833273,99
3.6351735591888428,0.14644367294055613,0.10214109420776367,0.028238170019196294,30,4,5,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.9130434782608695,0.8372093023255814,0.9017341040462428,0.88268156424581,0.8837209302325582,0.8836778758222124,0.02587929209818094,82
1.049565601348877,0.02228308525329382,0.027290868759155273,0.0018378847942720775,30,4,10,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.9180327868852459,0.8342857142857143,0.8953488372093024,0.88268156424581,0.8771929824561403,0.8815083770164426,0.0274793367040794,96
2.511651563644409,0.2092072430854269,0.047837257385253906,0.007995825792463848,30,4,10,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.9230769230769231,0.8457142857142858,0.896551724137931,0.8813559322033898,0.8735632183908046,0.8840524167046668,0.02555876124415384,79
3.2734851360321047,0.2057755842623931,0.05082206726074219,0.0031791762322033856,30,4,10,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 300}",0.9180327868852459,0.8505747126436781,0.896551724137931,0.88268156424581,0.8735632183908046,0.884280801260694,0.022553477041555733,72
